MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
90,RL,78.0,10530,Sin_Acceso,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,TA,Y,SBrkr,0,1004,1,0,1,0,2,TA,Typ,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,0,0,0,0,Sin_Cerca,5,2006,WD,Normal,135000
20,RL,63.0,7875,Sin_Acceso,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,Gd,Y,SBrkr,0,1253,0,0,2,0,3,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,220,21,0,0,Sin_Cerca,6,2007,WD,Normal,176000
60,RL,65.0,7153,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,761,Ex,Y,SBrkr,793,1603,0,0,2,1,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,124,0,0,Sin_Cerca,7,2006,WD,Normal,175900
20,RL,67.0,16285,Sin_Acceso,IR2,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,Ex,Y,SBrkr,0,1430,0,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,33,0,0,Sin_Cerca,6,2009,WD,Normal,187100
85,RL,73.0,9101,Sin_Acceso,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,Ex,Y,SBrkr,0,1110,1,0,1,0,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,303,30,0,0,Sin_Cerca,7,2009,WD,Normal,165500
75,RM,35.0,6300,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,Ex,Y,SBrkr,742,1484,0,0,2,0,3,TA,Typ,1,Gd,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,0,291,134,0,Sin_Cerca,6,2008,WD,Normal,128000
20,RL,80.0,9790,Sin_Acceso,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,TA,Y,SBrkr,0,1342,0,0,2,0,3,TA,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,0,0,0,197,Sin_Cerca,9,2009,WD,Normal,161500
50,RM,60.0,10800,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,TA,Y,SBrkr,686,1652,1,0,2,0,4,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,0,196,0,Sin_Cerca,6,2010,WD,Normal,139000
60,RL,76.0,10142,Sin_Acceso,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,Ex,Y,SBrkr,1128,2084,1,0,2,1,4,Gd,Typ,0,Sin_Chimenea,BuiltIn,RFn,2,TA,TA,Y,0,45,0,0,Sin_Cerca,1,2010,WD,Normal,233000
20,RM,50.0,6000,Sin_Acceso,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,Ex,Y,SBrkr,0,901,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,Fa,TA,Y,0,0,0,0,Sin_Cerca,8,2008,WD,Normal,107900
60,RL,80.0,12205,Sin_Acceso,IR1,Low,Inside,Gtl,ClearCr,Norm,1Fam,2Story,6,8,1966,2007,Gable,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,Gd,Y,SBrkr,1111,2087,0,0,2,1,5,Gd,Typ,0,Sin_Chimenea,Attchd,Fin,2,TA,TA,Y,133,168,0,0,Sin_Cerca,7,2007,WD,Normal,187500
120,RL,43.0,3182,Sin_Acceso,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,Ex,Y,SBrkr,0,1145,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,100,16,0,0,Sin_Cerca,9,2009,WD,Normal,160200
80,RL,73.0,11333,Sin_Acceso,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,TA,Y,SBrkr,0,1062,1,0,1,0,3,TA,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,120,0,0,0,Sin_Cerca,5,2007,WD,Normal,146800
60,RL,92.0,9920,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,Ex,Y,SBrkr,886,2013,1,0,2,1,3,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,180,130,0,0,Sin_Cerca,6,2007,WD,Normal,269790
20,RL,76.0,9158,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,Ex,Y,SBrkr,0,1496,0,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,Fin,2,TA,TA,Y,168,130,0,0,Sin_Cerca,6,2007,New,Partial,225000
60,RL,65.0,10832,Sin_Acceso,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,Ex,Y,SBrkr,809,1895,0,0,2,1,3,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,143,46,0,0,Sin_Cerca,10,2008,WD,Normal,194500
60,RL,70.0,8400,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,6,1980,1981,Gable,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,TA,Y,SBrkr,676,1564,0,0,2,1,3,TA,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,50,0,204,MnPrv,4,2010,WD,Normal,171000
20,RL,71.0,8197,Sin_Acceso,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,Ex,Y,SBrkr,0,1285,0,0,1,1,3,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,138,0,0,0,MnPrv,4,2007,WD,Normal,143500
20,RL,57.0,7677,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1953,1953,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,Gd,Y,SBrkr,0,773,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,0,0,0,0,Sin_Cerca,4,2008,WD,Abnorml,110000
60,RL,104.0,13518,Sin_Acceso,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,Ex,Y,SBrkr,1174,3140,0,0,3,1,4,Ex,Typ,2,Gd,BuiltIn,Fin,3,TA,TA,Y,144,78,0,0,Sin_Cerca,7,2009,New,Partial,485000
50,RL,60.0,7200,Sin_Acceso,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,Ex,Y,SBrkr,787,1768,1,0,1,1,3,Gd,Typ,2,TA,Detchd,Unf,1,TA,TA,Y,0,0,264,0,MnPrv,6,2007,WD,Normal,175000
60,RL,79.0,12798,Sin_Acceso,IR1,HLS,Inside,Mod,ClearCr,Feedr,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,Gd,Y,SBrkr,1072,1688,1,0,2,1,4,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,403,114,185,0,Sin_Cerca,5,2008,WD,Normal,200000
30,RM,40.0,4800,Sin_Acceso,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,1916,1990,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,Ex,Y,FuseA,0,1196,1,0,1,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,0,0,0,Sin_Cerca,7,2007,WD,Normal,109900
60,RL,63.0,8199,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,Gable,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,Ex,Y,SBrkr,728,1456,1,0,2,1,3,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,36,18,0,0,Sin_Cerca,10,2008,WD,Normal,189000
60,RL,107.0,13891,Sin_Acceso,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,Ex,Y,SBrkr,1088,2822,0,0,3,1,4,Ex,Typ,1,Gd,BuiltIn,RFn,3,TA,TA,Y,52,170,0,192,Sin_Cerca,1,2009,New,Partial,582933
20,RL,75.0,9000,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,TA,Y,SBrkr,0,1128,0,0,1,0,2,TA,Min1,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,0,0,0,0,GdWo,6,2006,WD,Family,118000
20,RL,91.0,12274,Sin_Acceso,IR1,Lvl,FR2,Gtl,Somerst,Norm,1Fam,1Story,7,5,2008,2008,Gable,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,Ex,Y,SBrkr,0,1428,0,0,2,0,3,Ex,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,60,0,0,Sin_Cerca,7,2008,New,Partial,227680
80,RL,75.0,9750,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,1967,1967,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,Gd,Y,SBrkr,0,980,0,0,2,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Fin,1,TA,TA,Y,68,0,0,0,Sin_Cerca,10,2006,WD,Normal,135500
70,RL,144.0,21384,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,5,6,1923,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,Ex,Y,SBrkr,504,1576,2,0,1,1,3,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,312,0,0,Sin_Cerca,5,2009,WD,Normal,223500
80,RL,85.0,13400,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,TA,Y,SBrkr,0,1086,1,0,1,0,3,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,GdWo,6,2006,WD,Normal,159950
75,RM,90.0,8100,Sin_Acceso,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,TA,N,FuseA,1063,2138,0,0,2,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,Fa,Po,N,40,156,0,0,MnPrv,11,2009,WD,Normal,106000
20,RL,78.0,10140,Sin_Acceso,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,Fa,Y,SBrkr,0,1309,1,0,1,1,3,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,265,0,0,0,GdPrv,1,2006,WD,Normal,181000
120,RM,70.0,4438,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,Ex,Y,SBrkr,0,848,1,0,1,0,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,140,0,0,0,Sin_Cerca,6,2008,ConLD,Normal,144500
20,C (all),66.0,8712,Sin_Acceso,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,TA,N,FuseA,0,1044,0,0,1,0,2,Fa,Typ,0,Sin_Chimenea,Basment,Unf,2,TA,TA,N,0,0,0,0,Sin_Cerca,6,2010,WD,Alloca,55993
20,RL,75.0,9750,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Gable,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,Gd,Y,SBrkr,0,1442,0,0,1,1,4,TA,Typ,0,Sin_Chimenea,Attchd,RFn,1,TA,TA,Y,0,0,275,0,Sin_Cerca,4,2007,COD,Normal,157900
50,RL,45.0,8248,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,Gd,Y,SBrkr,564,1250,0,1,1,1,3,Fa,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,P,207,0,96,0,Sin_Cerca,7,2006,WD,Normal,116000
20,RL,48.0,12137,Sin_Acceso,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,Ex,Y,SBrkr,0,1661,0,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,34,0,0,Sin_Cerca,5,2010,WD,Normal,224900
20,RL,73.0,11425,Sin_Acceso,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,1954,1954,Gable,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,Gd,Y,SBrkr,0,1008,0,0,1,0,2,TA,Typ,1,Gd,Attchd,RFn,1,TA,TA,Y,0,0,120,0,Sin_Cerca,7,2006,WD,Normal,137000
20,RL,73.0,13265,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,2002,2002,Hip,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,Ex,Y,SBrkr,0,1689,1,0,2,0,3,Gd,Typ,2,Gd,Attchd,RFn,3,TA,TA,Y,150,59,0,0,Sin_Cerca,7,2008,WD,Normal,271000
80,RL,80.0,8816,Sin_Acceso,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,1971,1971,Gable,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,Gd,Y,SBrkr,0,1052,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,0,0,0,0,MnPrv,6,2010,WD,Normal,155000
120,RL,44.0,6371,Sin_Acceso,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,Ex,Y,SBrkr,0,1358,1,0,2,0,2,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,35,0,0,Sin_Cerca,6,2010,New,Partial,224000
60,RL,72.0,7226,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,Ex,Y,SBrkr,842,1640,0,0,2,1,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,45,0,0,Sin_Cerca,6,2008,WD,Normal,183000
20,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,TA,N,SBrkr,0,936,0,0,1,0,2,TA,Min2,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,32,112,0,Sin_Cerca,2,2009,WD,Normal,93000
60,RL,65.0,12394,Sin_Acceso,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,Ex,Y,SBrkr,886,1733,0,0,2,1,3,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,Sin_Cerca,10,2007,WD,Family,225000
50,RL,60.0,9900,Sin_Acceso,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,TA,Y,SBrkr,545,1489,0,0,2,0,3,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,335,0,0,0,GdWo,7,2009,WD,Normal,139500
20,FV,81.0,11216,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,Ex,Y,SBrkr,0,1489,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,140,0,0,Sin_Cerca,6,2006,New,Partial,232600
20,RL,114.0,14803,Sin_Acceso,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,Ex,Y,SBrkr,0,2084,1,0,2,0,2,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,188,45,0,0,Sin_Cerca,6,2008,New,Partial,385000
45,RM,50.0,6130,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,Gd,Y,SBrkr,0,784,1,0,1,0,2,Gd,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,0,0,116,0,Sin_Cerca,5,2008,WD,Normal,109500
20,RL,65.0,8529,Sin_Acceso,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,Ex,Y,SBrkr,0,1434,0,0,2,0,3,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,290,39,0,0,Sin_Cerca,4,2009,WD,Normal,189000
60,RL,80.0,28698,Sin_Acceso,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,1967,1967,Flat,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,TA,Y,SBrkr,966,2126,0,1,2,1,3,TA,Min2,0,Sin_Chimenea,Attchd,Fin,2,TA,TA,Y,486,0,0,225,Sin_Cerca,6,2009,WD,Abnorml,185000
160,FV,24.0,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,Y,SBrkr,623,1223,0,0,2,1,2,Gd,Typ,0,Sin_Chimenea,Detchd,RFn,2,TA,TA,Y,0,166,0,0,Sin_Cerca,7,2006,WD,Normal,147400
20,RL,80.0,11900,Sin_Acceso,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,TA,Y,FuseA,0,1392,1,0,1,1,3,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,192,Sin_Cerca,6,2008,WD,Normal,166000
160,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Ex,Y,SBrkr,600,1200,0,0,2,1,2,Gd,Typ,0,Sin_Chimenea,Detchd,RFn,2,TA,TA,Y,0,166,0,0,Sin_Cerca,6,2006,WD,Normal,151000
60,RL,44.0,9548,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,2003,2003,Gable,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,Ex,Y,SBrkr,888,1829,1,0,2,1,3,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,192,39,0,0,Sin_Cerca,1,2010,WD,Normal,237000
20,RL,100.0,10004,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,TA,Y,SBrkr,0,1516,0,0,1,1,3,TA,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,0,0,152,Sin_Cerca,2,2009,WD,Normal,167000
20,RL,75.0,7875,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,Gd,Y,SBrkr,0,1144,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,0,0,0,0,GdWo,9,2008,WD,Normal,139950
20,RL,60.0,9600,Sin_Acceso,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,TA,Y,SBrkr,0,1067,0,0,2,0,2,Gd,Min2,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,290,0,0,0,Sin_Cerca,2,2010,WD,Normal,128000
30,RM,90.0,8100,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,Gd,Y,SBrkr,0,1559,1,0,1,0,2,TA,Min2,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,116,230,0,GdWo,6,2007,COD,Normal,153500
160,RM,21.0,1680,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,TA,Y,SBrkr,504,987,1,0,1,1,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,0,0,0,Sin_Cerca,11,2008,WD,Normal,100000
20,RL,75.0,9525,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,Ex,Y,SBrkr,0,1099,0,0,1,1,3,Gd,Typ,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,278,0,0,0,Sin_Cerca,6,2008,WD,Normal,144000
